system,dp,Temp,MSD_1ps,MSD_2ps,MSD_3ps,MSD_4ps,MSD_5ps,MSD_6ps,MSD_7ps,MSD_8ps,MSD_9ps,MSD_10ps
PDMS,10,165,0.5408564268844122,0.666986852205136,0.7166937187209319,0.7538858567539848,0.7785211840113805,0.8134260547645257,0.8513638337531558,0.8744133924398559,0.8963788237177341,0.924448478837302
PDMS,10,170,0.5849753988375823,0.7077899109653278,0.7569739889594111,0.8032339851232742,0.851281455495902,0.8812965031880328,0.8993397860133887,0.9232099387681902,0.9655189362509784,0.9876480193688458
PDMS,10,175,0.5950921421910123,0.7216430931100482,0.7777910212694518,0.8309438088371793,0.8591846944386896,0.8884987525032617,0.9381055926504727,0.9653815018127412,0.9911150012701089,1.0241968462694302
PDMS,10,180,0.6259714186796705,0.7581559825944935,0.823799260650274,0.8897039260874173,0.9170475099590003,0.9499728808796528,0.977341677673064,1.0199709059716082,1.0565065661639603,1.0778642476488716
PDMS,10,185,0.6599244821133523,0.7993656713140903,0.8568501534557752,0.9072758579508683,0.9545564554411573,0.9950814718067379,1.0322585406042069,1.0772673242960544,1.1066880270758128,1.1138950019065141
PDMS,10,190,0.689810105272054,0.8400184048360251,0.918493062831037,0.9814819260955632,1.0278641368847883,1.0541189166007785,1.1007207879051386,1.1299046865152031,1.1626411559702419,1.181151322385412
PDMS,10,195,0.7104617720341844,0.867254024140952,0.9405823612405703,0.9941786400371189,1.0319620868128478,1.064675969956985,1.1031796396438662,1.1406142086861397,1.1712357385777583,1.1919932352999418
PDMS,10,200,0.7308551240237106,0.9106525471507627,0.9902413397631487,1.031456625348232,1.0645242949769114,1.1153523426392393,1.1571151571237195,1.1847536353940267,1.217827678019299,1.2503530645595529
PDMS,10,205,0.759486542814502,0.9283549498080704,1.006556411720239,1.0684735502382305,1.1241316033278803,1.160271798689053,1.1988842928385135,1.238198753068095,1.2701600579515204,1.2952050268487791
PDMS,10,210,0.7759572750601104,0.9592637700065835,1.0579450274547455,1.1119347261384955,1.1589915053211528,1.2115949611261383,1.2632740151473658,1.2938632568123074,1.3234257444020894,1.3379076096664622
PDMS,10,215,0.800528413654613,0.9788468929631724,1.0814267950566954,1.1329540988039761,1.201436276306249,1.2452678288303098,1.2918043385170859,1.3313134426916688,1.3772820918010515,1.395949063363768
PDMS,10,220,0.8302383727841006,1.0321588892618931,1.1239516573799162,1.1788546806463782,1.229710600226477,1.2654365169481994,1.3227331303754313,1.3616471372785253,1.3848361801889872,1.4347057399448822
PDMS,10,225,0.8682487931341045,1.0668791039122756,1.147684048911302,1.2257456532130673,1.2845002095153213,1.3327835213897767,1.3832649942950843,1.394662188301488,1.4255113253586926,1.4635727240685812
PDMS,10,230,0.896888934325743,1.1144024549873188,1.2038764213716295,1.2590835188268623,1.3084738776612195,1.3642534677039238,1.4090507854662957,1.4576850989004035,1.493104031714315,1.5028745226611837
PDMS,10,235,0.9094714156645158,1.13149021263305,1.220979584305771,1.2799512482206346,1.3353221811667648,1.381064189404731,1.419244692912122,1.4668813583018172,1.5020413555946508,1.5299488713111051
PDMS,10,240,0.9302966219471951,1.1488521614853207,1.22615919812802,1.2645346079993454,1.3394584346957341,1.3825262595892351,1.4292060043199708,1.4501826326674498,1.495406667841677,1.5115819412565488
PDMS,10,245,0.9795544118686204,1.1975386399042862,1.3068135924097368,1.3798096244691274,1.4249947043343578,1.4537169885938481,1.4982680062904412,1.5203582758651148,1.5578749777211895,1.5906503829843621
PDMS,10,250,0.9975001918827326,1.246774931934099,1.3365911810279696,1.3829772699370206,1.4472577916212146,1.491786943934349,1.5193886677278508,1.5670608913974675,1.6141429847406705,1.6195488166978655
PDMS,10,255,1.0171723239969246,1.2762850789221436,1.3925042246181634,1.44531994239068,1.4920604122592367,1.5419528599365835,1.580101655984047,1.623095430569546,1.6728674375545602,1.6987031170526248
PDMS,10,260,1.0604283679854871,1.3016586787031923,1.4088333974610214,1.4882465205229227,1.5307617268338007,1.5760143080042088,1.6081009402154005,1.6453696290877453,1.675049997555993,1.6912093933883334
PDMS,10,265,1.0851952462348269,1.3271890783497766,1.4211800444282434,1.5082434668782692,1.5562412029135042,1.6089170347716493,1.637009244136583,1.685875971477261,1.7133001470194258,1.733050837289228
PDMS,10,270,1.1192166089714333,1.3883968460508957,1.509822275345578,1.58938208129708,1.6203367753851396,1.642983337976362,1.6946892776644957,1.7448619815701316,1.783026054087982,1.8379034651496682
PDMS,10,275,1.1565349317726277,1.423355875484579,1.5364912137543487,1.5903503344151604,1.6292766955779658,1.6866270428216361,1.7510679777772853,1.789554621940746,1.8396358430133026,1.8556511356845955
PDMS,10,280,1.1799284088297202,1.4524782446772828,1.565350015817058,1.654153701554232,1.6938888106649421,1.730319269888413,1.7609104961472521,1.793228784657014,1.8446127376199453,1.875680268504841
PDMS,10,285,1.1960348257498867,1.4827431726553155,1.5957011913046848,1.6678645925250375,1.7260298166537598,1.768822643149846,1.8073050410423388,1.8628701002567205,1.8742259439161952,1.8893197470181362
PDMS,10,290,1.218047339129109,1.4990078473576787,1.6394582831486673,1.7114024587011354,1.7662648601062556,1.796181156772072,1.8180111361502562,1.8644037389373107,1.9205056703123558,1.935694410141765
PDMS,10,295,1.264415621774543,1.5840649864693541,1.6721988970794144,1.7556592774059827,1.7705592299137678,1.809335743608571,1.8789951955290658,1.9091888859945318,1.9137911963445262,1.9159546132564529
PDMS,10,300,1.2975049855383365,1.624900643206211,1.7678613001096615,1.8277607408119472,1.869482346012655,1.8924052199541435,1.9129960099436363,1.9614217028921446,1.9987524222432875,2.046020620968125
PDMS,10,305,1.312693161950111,1.630040237271699,1.7891966741827354,1.8087146652696877,1.8327520713138532,1.8819867132675565,1.9301245004454302,1.975348884702217,2.017225566556679,2.062480828428712
PDMS,30,100,0.2717039919762948,0.31115808304270876,0.32056079295926965,0.32876049807061364,0.33904853092482334,0.3475883317697163,0.35390018575819465,0.36372768112431053,0.37232865787584163,0.3860570945921788
PDMS,30,105,0.2884575815663025,0.3318213520007561,0.34909916132456137,0.35677587299889185,0.36847905217875265,0.37680252882236276,0.3877482270638793,0.39456913619033024,0.4077611493473123,0.4201610592090736
PDMS,30,110,0.3127317019717123,0.35331317153131747,0.37372129538048415,0.3871881565642231,0.4006666009452071,0.4084145610558617,0.41900185769221954,0.4306108633676896,0.4426071756748474,0.4564018735987796
PDMS,30,115,0.3248774913409568,0.37938230280482543,0.40163635299726846,0.415802414712264,0.42944337526672394,0.43620890927244566,0.44864832773114605,0.4646232556490978,0.4824332479703101,0.49453063274609865
PDMS,30,120,0.3511771458452678,0.40943569072767544,0.4310160891361032,0.44684788451910984,0.46428521879662304,0.48226474195824326,0.493188144558514,0.5063809909743984,0.5187715194750069,0.5374395903088077
PDMS,30,125,0.3676184930744893,0.4255416539041989,0.4472577803764418,0.46892252627345166,0.4895646489671859,0.5017680414085424,0.5203076384796482,0.5326288964635578,0.5507536072006656,0.5714967939047344
PDMS,30,130,0.3922373188164298,0.4576376078089862,0.4916061890120358,0.5202431489071635,0.5410088288178424,0.5541539887164939,0.5640853290574468,0.5846907389350061,0.6009981413134201,0.6229653019418014
PDMS,30,135,0.4114001513546149,0.48739743231465127,0.5203722337622777,0.5509072450108341,0.5720266907309719,0.595292102512692,0.6046151274462186,0.6190157988693561,0.6376969785954286,0.6638330455853173
PDMS,30,140,0.4329580424572462,0.5125957573679516,0.5538697914830633,0.5858079513749396,0.6074696464949234,0.6291969041401251,0.6486819551825563,0.6673985368963591,0.6852836582049461,0.7115199779684506
PDMS,30,145,0.4528195560551952,0.5430744223180732,0.5836095637495999,0.6179504295389278,0.649483486038408,0.6761664677333421,0.6879584559192758,0.7066370413535112,0.7341811584270085,0.7614813915269681
PDMS,30,150,0.47844974132691254,0.5677734706113313,0.6152030127487818,0.6496754466558362,0.6804197053734347,0.70229131266562,0.7227330709933255,0.7457485975927793,0.770184095305995,0.7938419516856496
PDMS,30,155,0.49664302300859225,0.6042692409750525,0.6543222777427562,0.6865103347989187,0.7186929760344063,0.7450827947351524,0.780217297837174,0.8016516827158495,0.8228825385031682,0.8545888659864526
PDMS,30,160,0.5261313573939904,0.6422723741515728,0.6896379128121003,0.7249343730852126,0.7617323150796713,0.7917436863819497,0.8195511921540033,0.8478392533517527,0.8658653889777936,0.893797836067594
PDMS,30,165,0.5411356276003956,0.6628618829450202,0.7237795704096583,0.7651506389390862,0.7958145534511643,0.8272443635332621,0.8601960722862001,0.8868379442143656,0.9162798812360453,0.9400030731779709
PDMS,30,170,0.5694630332435575,0.7003130785288101,0.7644338499381459,0.8110663357719486,0.8431929346499913,0.872809077895222,0.9030120742652279,0.9343628868158899,0.9626459569840049,0.992654297465221
PDMS,30,175,0.5940923362135283,0.724955388185425,0.8006886283914307,0.852597633542632,0.8826868907150889,0.918725385395682,0.9429402412348262,0.9700039013172373,1.002042874590656,1.0264172261534634
PDMS,30,180,0.621666058421377,0.7540342463220819,0.8352130223815634,0.8880739539391944,0.92854522698001,0.9592690285018879,0.9938173386139196,1.0219561817595697,1.0540275191257167,1.0825972932920684
PDMS,30,185,0.6473060929920545,0.8022596891389784,0.8820472720258887,0.9322136461579884,0.9695493009864004,1.014940179046143,1.038289065921118,1.0758969619901877,1.1137662260765004,1.1462825870016686
PDMS,30,190,0.6652574792006387,0.8172931066163354,0.9254030051303521,0.9915019349758044,1.0262540484755058,1.062969335563277,1.0954256574606822,1.1252715821184704,1.1541388052658317,1.1850580256259562
PDMS,30,195,0.6929644045112033,0.8690948786772539,0.9549799830887571,1.0100352392710203,1.059752136307447,1.1037293379149957,1.1447043965960881,1.1754861690003766,1.2107613896137825,1.2381107999757164
PDMS,30,200,0.7276425220780589,0.8963655526412173,0.9991916168825865,1.0510718093243716,1.1051036489610613,1.1480879103527388,1.1774649518608467,1.2094552396741205,1.243096654117977,1.2691292377089458
PDMS,30,205,0.757851452229126,0.9368363092631842,1.034172738201157,1.101411044152186,1.1403842970302647,1.1865640664709474,1.2159161678275998,1.2583615737357399,1.299314298795459,1.3293707252016649
PDMS,30,210,0.7790367863200957,0.9707792800618448,1.06352258726301,1.1172531390327574,1.1773575421675966,1.2250239457906797,1.260676872230808,1.3011410329958828,1.3262239354328753,1.3513660190585357
PDMS,30,215,0.8099930962837296,1.016363817602449,1.1155147161888013,1.1839048122479423,1.2420913859918274,1.2837389339792376,1.3165398619980218,1.349700443241738,1.3803877894576286,1.4203466112487875
PDMS,30,220,0.8280160315451542,1.034171021942033,1.1424564898334733,1.220855423104786,1.2748693234445434,1.3218206813114333,1.354680917861327,1.3845625150758474,1.4212899931823313,1.4541267409638627
PDMS,30,225,0.8660657410405725,1.0807663206043567,1.1949580491843481,1.2639548483715373,1.3182534313336742,1.3633278853627928,1.3947300656857704,1.4244613517528062,1.4667179175337643,1.5002300390806682
PDMS,30,230,0.8860905527211766,1.1091004326275566,1.212676953211456,1.2845240849128878,1.3470912228013423,1.395036353846168,1.4233038122260613,1.4591450075147552,1.4930504600435435,1.5237717096641872
PDMS,30,235,0.9207907969508197,1.1546366925149123,1.2871689854057033,1.3581844780564425,1.4121024057835583,1.4647381436545455,1.5080129875045896,1.5393730687508576,1.55754528890512,1.5899943318988992
PDMS,30,240,0.943958880478923,1.1689138704030742,1.2972936339675463,1.3733335573653318,1.4337430508886115,1.4885445971176874,1.530446861978344,1.5593316200023426,1.5945932704592267,1.6243844670494283
PDMS,30,245,0.9754818886088372,1.2169389982661052,1.341851054529646,1.4138852815511227,1.4743699417624285,1.5216083865448256,1.562110481204979,1.5993743664402191,1.640450935593408,1.6682370784172647
