folder_name,graph_file,cnt_d0,cnt_d1,cnt_d2,cnt_d3,cnt_d4,cnt_d5,cnt_d6,uts_mean,uts_std,strain_break_mean,strain_break_std,toughness_mean,toughness_std,num_directions,total_nodes,lambda_2,assortativity,avg_path_len,max_betweenness,deg_mean,deg_std,deg_skew,deg_entropy,graph_energy,avg_eigenvector_cent,frac_loops,frac_dangling,fraction_active_nodes,lambda_2_core,avg_path_core,core_density,cyclomatic_idx,cyclomatic_norm,num_bridges,num_articulations,max_k_core,mean_k_core
12_31_35_36_12_57_33,data/mechanics/12_31_35_36_12_57_33/network_N6x6x6_trial32824.gpickle,12,31,35,36,12,57,33,3.114293333333333,0.9315387893993226,15.372066666666669,3.2446656225599306,25.481082781475,12.306862873152275,3,216,0.1217140313657698,-0.1626268128276702,5.313242538394668,0.06740643350604497,3.425925925925926,1.8817038363797753,-0.1681218253887125,1.8318807286773864,311.2219776213553,0.05269769869497521,0.0,0.14351851851851852,0.7777777777777778,0.31417456400194677,4.860493299116054,0.023809523809523808,167,0.8186274509803921,36,32,3,2.4313725490196076
12_32_28_41_17_57_29,data/mechanics/12_32_28_41_17_57_29/network_N6x6x6_trial1386.gpickle,12,32,28,41,17,57,29,3.2431900000000002,0.4875973651145652,13.713766666666666,2.0586099684549817,18.048892159375004,4.373054706651587,3,216,0.1839648583155242,-0.021162080399200672,5.349657104220999,0.06218789941683296,3.4166666666666665,1.8415221159963582,-0.20998358718380222,1.8449509174435987,313.2444569357983,0.053097356690217146,0.0,0.14814814814814814,0.7824074074074074,0.3259427194225713,4.929980276134122,0.023527754296985066,166,0.8137254901960784,35,32,3,2.2205882352941178
12_32_37_21_37_37_40,data/mechanics/12_32_37_21_37_37_40/network_N6x6x6_trial8413.gpickle,12,32,37,21,37,37,40,3.2129,0.6435894021812354,13.863733333333334,2.14968990063425,19.941855126083333,7.316234069651063,3,216,0.164889855981877,-0.14248855597170298,5.344151453684923,0.05796001020730996,3.435185185185185,1.8967474506724333,-0.1603447244697498,1.8890540264466398,311.1465300654175,0.056986507363558724,0.0,0.14814814814814814,0.7824074074074074,0.27512820120668335,4.9743589743589745,0.023668639053254437,168,0.8235294117647058,35,33,3,2.392156862745098
12_33_13_43_47_20_48,data/mechanics/12_33_13_43_47_20_48/network_N6x6x6_trial153.gpickle,12,33,13,43,47,20,48,3.263616666666667,0.6612533705186101,11.672066666666666,0.9576847091930738,14.399021837916665,4.646105400030445,3,216,0.17435590335163317,0.00047151329202461587,5.2507968704723265,0.05086700465258878,3.537037037037037,1.863021867856021,-0.24293541100234842,1.8244968927642373,318.4877180765931,0.05893717515651202,0.0,0.1527777777777778,0.7824074074074074,0.35709414262678135,4.851789236404621,0.024443505212735982,179,0.8774509803921569,35,33,3,2.465686274509804
12_33_1_50_62_41_17,data/mechanics/12_33_1_50_62_41_17/network_N6x6x6_trial12.gpickle,12,33,1,50,62,41,17,3.6170066666666663,0.5604646140678484,12.605433333333332,1.0689691306217508,17.97582453989167,4.142808784434131,3,216,0.18237163195083395,-0.08780340059322404,5.276248430406645,0.05911867861796758,3.425925925925926,1.639804096834287,-0.523761505985406,1.6849626991013635,317.0228328261088,0.05899872460153518,0.0,0.1527777777777778,0.7870370370370371,0.323036547251919,4.882701009397842,0.023390184476157327,167,0.8186274509803921,34,30,3,2.588235294117647
12_33_32_39_21_32_47,data/mechanics/12_33_32_39_21_32_47/network_N6x6x6_trial474.gpickle,12,33,32,39,21,32,47,3.184003333333333,0.2402521265023243,14.538733333333333,3.0688518486380034,17.554662596,4.173756829886039,3,216,0.13962036619322032,-0.01993070248060561,5.345890080169999,0.06365374236165681,3.425925925925926,1.9302835317723532,-0.07664169875914656,1.8809194272366963,312.0902456357336,0.056248711315350364,0.0,0.1527777777777778,0.7685185185185185,0.31935567262775905,4.907922599488865,0.024242424242424242,167,0.8186274509803921,38,34,3,2.392156862745098
12_35_31_26_18_51_43,data/mechanics/12_35_31_26_18_51_43/network_N6x6x6_trial4507.gpickle,12,35,31,26,18,51,43,4.233406666666666,0.35255714509219,12.638766666666667,0.23186922080249386,17.867811468733336,1.7221258909316381,3,216,0.15106517928657023,-0.10171010188930583,5.29580797836376,0.06629758164728453,3.5185185185185186,1.9601657218369244,-0.22689335073980868,1.858141467114358,313.47523641209375,0.059497504217543254,0.0,0.16203703703703703,0.7592592592592593,0.33456272062914627,4.85732455484064,0.02543767768966033,177,0.8676470588235294,40,35,3,2.426470588235294
12_36_21_30_41_32_44,data/mechanics/12_36_21_30_41_32_44/network_N6x6x6_trial86.gpickle,12,36,21,30,41,32,44,3.9235633333333335,0.3417283925706041,13.355399999999998,1.414391899957952,18.366685671108335,3.547079790658198,3,216,0.24003202520996014,-0.17217937598162078,5.18477735921955,0.05351001576537444,3.5,1.9051586888313607,-0.23499569052028849,1.8824043255508136,313.323385431253,0.059236063070520616,0.0,0.16666666666666666,0.7731481481481481,0.33816914698587236,4.838179063559628,0.02460139961041772,175,0.8578431372549019,37,33,3,2.4901960784313726
12_36_25_33_26_31_53,data/mechanics/12_36_25_33_26_31_53/network_N6x6x6_trial4733.gpickle,12,36,25,33,26,31,53,3.22866,0.7097368092469208,10.880383333333333,1.4393566273010856,11.7670614704,4.7065380137034065,3,216,0.1303441116756604,-0.1339524823699193,5.296194339804887,0.06327173482981326,3.5277777777777777,1.9765211363578017,-0.179766333726195,1.8740201138052976,312.40130354222,0.053110743247323663,0.0,0.16666666666666666,0.7592592592592593,0.3065516181117759,4.851414035612748,0.02551249438874757,178,0.8725490196078431,40,35,3,2.465686274509804
12_36_31_28_27_40_42,data/mechanics/12_36_31_28_27_40_42/network_N6x6x6_trial120.gpickle,12,36,31,28,27,40,42,3.001186666666667,0.4162956006119797,11.480466666666667,0.3429852604542784,11.786439101013334,0.8527744354811433,3,216,0.1811589229128602,-0.09083651374717601,5.344151453684923,0.05231390292117404,3.435185185185185,1.9330131351134845,-0.149672094810639,1.8933071636082528,310.7230244915504,0.05289423002475481,0.0,0.16666666666666666,0.7638888888888888,0.32520016454322653,4.912490761271249,0.024538063562453808,168,0.8235294117647058,39,35,3,2.3480392156862746
12_40_10_50_27_32_45,data/mechanics/12_40_10_50_27_32_45/network_N6x6x6_trial3102.gpickle,12,40,10,50,27,32,45,3.3175166666666667,0.5012865927679384,12.9554,1.8645757640814709,18.088591328966668,6.14024196555016,3,216,0.21341157982030057,-0.02418593947762155,5.31333912875495,0.05237515788631993,3.462962962962963,1.9144959975289015,-0.1827666869234613,1.8234635212270642,313.6030939377612,0.053406114699550825,0.0,0.18518518518518517,0.75,0.32494665865785105,4.85024154589372,0.025458170385706618,171,0.8382352941176471,42,41,3,2.4019607843137254
12_40_24_23_27_35_55,data/mechanics/12_40_24_23_27_35_55/network_N6x6x6_trial113235.gpickle,12,40,24,23,27,35,55,3.4874666666666667,0.8796769532176129,13.138733333333333,2.3906045265209013,18.021935733541667,4.951056664676911,3,216,0.21537370449877738,-0.0631736030509048,5.266975755819569,0.052251792364411666,3.564814814814815,2.0242655190543495,-0.23143877278794928,1.858649613338022,313.08651360219494,0.05115045970462847,0.0,0.18518518518518517,0.75,0.33587041678823665,4.804769572885515,0.026301663982823402,182,0.8921568627450981,42,35,4,2.5098039215686274
12_42_23_26_8_86_19,data/mechanics/12_42_23_26_8_86_19/network_N6x6x6_trial179076.gpickle,12,42,23,26,8,86,19,2.3414333333333333,0.8489436383464386,11.605466666666667,0.7930251502246881,11.704558505791667,5.679678042172129,3,216,0.11892001991676926,0.06920962638626876,5.435187868250749,0.06560665469934993,3.435185185185185,1.9016228359353735,-0.34440657499326305,1.6749005320559744,311.63148366579173,0.05287440134717427,0.0,0.19444444444444445,0.7175925925925926,0.29717600388855014,4.84021784666946,0.026979472140762465,168,0.8235294117647058,49,43,3,2.303921568627451
12_44_15_29_15_69_32,data/mechanics/12_44_15_29_15_69_32/network_N6x6x6_trial43744.gpickle,12,44,15,29,15,69,32,3.6136666666666666,0.3344270559562363,13.630433333333334,2.3686145744342246,19.3431828101,5.7902188041074965,3,216,0.20523456006601862,-0.08223793237834219,5.301844875881387,0.04935563566058205,3.509259259259259,1.950761344109916,-0.33946771876190024,1.772161710927981,312.32945175244583,0.057900941398033305,0.0,0.2037037037037037,0.7222222222222222,0.3466718777109723,4.756327543424318,0.02737799834574028,176,0.8627450980392157,48,39,3,2.3627450980392157
12_45_10_39_22_46_42,data/mechanics/12_45_10_39_22_46_42/network_N6x6x6_trial46621.gpickle,12,45,10,39,22,46,42,3.64369,0.024467158941460086,13.280433333333335,0.24178503308150007,18.715266218308333,0.9332377023248983,3,216,0.0935259904124034,-0.07074549193985481,5.351299140345794,0.0816765482487489,3.4814814814814814,1.9625261568508408,-0.24241210544819797,1.8191394764508324,310.7419729506471,0.05530359174467823,0.0,0.20833333333333334,0.7268518518518519,0.2914797226684868,4.811530295606729,0.026865915400947248,173,0.8480392156862745,47,39,3,2.4215686274509802
12_4_10_70_87_22_11,data/mechanics/12_4_10_70_87_22_11/network_N6x6x6_trial3.gpickle,12,4,10,70,87,22,11,4.24907,0.6491648877339767,12.8471,1.286152316018596,20.028526839891665,5.714540751518397,3,216,0.29374822893588487,-0.2123425122595242,5.104655655365595,0.05298059783194717,3.509259259259259,1.2765358967720417,-0.8285407364181148,1.4924156141057159,330.9329522871325,0.06208853320097247,0.0,0.018518518518518517,0.9259259259259259,0.312605378078655,5.065477386934673,0.018844221105527637,176,0.8627450980392157,4,4,3,2.8529411764705883
12_4_18_68_82_24_8,data/mechanics/12_4_18_68_82_24_8/network_N6x6x6_trial1.gpickle,12,4,18,68,82,24,8,3.8195599999999996,0.6929121980453222,13.513766666666667,1.4861527519815125,19.585726418933334,7.058170737877106,3,216,0.27750326298404115,-0.20465386305153194,5.191055732637882,0.05684479067682094,3.425925925925926,1.2780461339243416,-0.779548251543841,1.5392734291031471,325.72623119656885,0.06093258478038483,0.0,0.018518518518518517,0.9259259259259259,0.2969358548473155,5.143819095477387,0.018391959798994974,167,0.8186274509803921,4,4,3,2.642156862745098
12_4_36_51_41_55_17,data/mechanics/12_4_36_51_41_55_17/network_N6x6x6_trial0.gpickle,12,4,36,51,41,55,17,3.912623333333334,0.32910080931059554,13.122100000000001,2.3354002754702816,19.606157812783334,8.845055518422686,3,216,0.157809669825545,0.09306953604072567,5.25567468366657,0.05901122106268587,3.564814814814815,1.5291800523068282,-0.44896602282983056,1.7376939027447469,329.5805851360268,0.05791323711801213,0.0,0.018518518518518517,0.9212962962962963,0.19865368823943697,5.16826557027562,0.01928836099690371,182,0.8921568627450981,5,5,3,2.5637254901960786
12_4_46_49_49_39_17,data/mechanics/12_4_46_49_49_39_17/network_N6x6x6_trial0.gpickle,12,4,46,49,49,39,17,4.0526333333333335,0.5398627693734357,13.813766666666666,0.7764749420010633,19.16547454356167,1.8346907389821094,3,216,0.24761836081712144,0.018907880804717718,5.255578093306288,0.05668300688824312,3.4074074074074074,1.5094580646159137,-0.2666938344445563,1.7460030292430206,323.18903784968086,0.056372345852783265,0.0,0.018518518518518517,0.9259259259259259,0.25899881767819377,5.210251256281407,0.01829145728643216,165,0.8088235294117647,4,4,3,2.3529411764705883
12_5_15_75_78_22_9,data/mechanics/12_5_15_75_78_22_9/network_N6x6x6_trial5.gpickle,12,5,15,75,78,22,9,3.615883333333333,0.15533701776746217,13.4554,0.8267604126952377,17.698150234058332,1.9294767130067507,3,216,0.24420279350478588,-0.1006358457055501,5.263160436588429,0.06478219996156018,3.4074074074074074,1.2804588083750021,-0.7265144541086682,1.533150284799535,326.02986057809704,0.0597484952533924,0.0,0.023148148148148147,0.9212962962962963,0.2617614705127099,5.204405867722451,0.018425460636515914,165,0.8088235294117647,5,5,3,2.299019607843137
13_0_62_29_47_39_26,data/mechanics/13_0_62_29_47_39_26/network_N6x6x6_trial1.gpickle,13,0,62,29,47,39,26,3.4067233333333333,0.29760384925079325,11.6971,0.28604972761159336,12.737794154166666,0.7389379200202937,3,216,0.23525318507537762,-0.002528583562641909,5.22782031897771,0.06517824078706945,3.4722222222222223,1.6213753497236096,-0.19461450602616592,1.6927570926036517,322.6188762420388,0.05357779917610466,0.0,0.0,0.9398148148148148,0.23525318507537762,5.22782031897771,0.01829000634053553,173,0.8522167487684729,0,0,3,2.522167487684729
13_10_30_36_71_42_14,data/mechanics/13_10_30_36_71_42_14/network_N6x6x6_trial2.gpickle,13,10,30,36,71,42,14,3.9378499999999996,0.46331568597087947,14.480433333333332,3.0401247236841384,21.428016888152168,1.820990085195611,3,216,0.26049461133509233,-0.11715357283853191,5.200604789542994,0.05805261160915453,3.5,1.5184055965240497,-0.5951074336790442,1.7456858444264172,323.20412927250345,0.058663874000908896,0.0,0.046296296296296294,0.8935185185185185,0.2832788099718972,5.1089162348877375,0.019861830742659757,176,0.8669950738916257,10,10,3,2.5320197044334973
13_10_54_30_17_66_26,data/mechanics/13_10_54_30_17_66_26/network_N6x6x6_trial2351.gpickle,13,10,54,30,17,66,26,3.154396666666667,0.46423114029782847,11.938733333333332,1.0960253960966821,13.462058796358335,0.3896312230600547,3,216,0.22225376565479982,0.058982081669178295,5.217480368726528,0.058772097293014365,3.5277777777777777,1.7557225658956097,-0.27714763340497434,1.7493358042002105,321.79902573174854,0.05492641558695582,0.0,0.046296296296296294,0.8935185185185185,0.23715136555747174,5.126619170984456,0.020023747841105353,179,0.8817733990147784,10,10,3,2.522167487684729
13_12_53_23_54_25_36,data/mechanics/13_12_53_23_54_25_36/network_N6x6x6_trial29.gpickle,13,12,53,23,54,25,36,2.9240166666666667,0.43054638885438995,11.222066666666668,0.7937852368381648,11.920262619499999,1.7914178819453304,3,216,0.15065505464592566,-0.07233951802089908,5.260400916938985,0.06618188156750632,3.4444444444444446,1.739163982499836,-0.1443991419872314,1.8077377792134024,317.0802394758079,0.05478956584173909,0.0,0.05555555555555555,0.875,0.1720359193770969,5.111673984014409,0.02015084993808398,170,0.8374384236453202,14,15,3,2.3793103448275863
13_13_23_43_67_48_9,data/mechanics/13_13_23_43_67_48_9/network_N6x6x6_trial1.gpickle,13,13,23,43,67,48,9,3.9749499999999998,0.09385615909464883,12.797033333333331,0.06236095644623261,18.72211279391667,0.955394336912288,3,216,0.2916187390585716,-0.10086546601781918,5.125591376871677,0.05043714331228269,3.4722222222222223,1.4966526436693546,-0.6796785502810667,1.7278537296564191,325.67999907877856,0.057697103386588885,0.0,0.06018518518518518,0.8796296296296297,0.3215014534830282,4.995488721804511,0.020161514898357005,173,0.8522167487684729,13,13,3,2.70935960591133
13_17_23_52_44_31_36,data/mechanics/13_17_23_52_44_31_36/network_N6x6x6_trial3.gpickle,13,17,23,52,44,31,36,3.873413333333333,0.4233490072688911,11.8054,0.9401512892437397,14.372975314708336,4.354587719533439,3,216,0.2367283891353065,-0.15122836778120097,5.14958786519046,0.050234584437851004,3.5462962962962963,1.7153137023278542,-0.2960985479142761,1.8518773065525753,321.4087256412513,0.058170127756155515,0.0,0.0787037037037037,0.8564814814814815,0.2978184842304998,4.964394829612221,0.02144535840188014,181,0.8916256157635468,18,17,3,2.605911330049261
13_18_2_86_37_14_46,data/mechanics/13_18_2_86_37_14_46/network_N6x6x6_trial35.gpickle,13,18,2,86,37,14,46,3.5190266666666665,0.5054014295147525,12.905416666666667,2.1225345832806166,16.944863763708334,3.3019110752796395,3,216,0.23027002825086318,-0.1969182707959579,5.143735063161489,0.05555713694646536,3.5833333333333335,1.7003539936447654,-0.22766417416435616,1.5951882931054575,323.12070398349965,0.060301634469277665,0.0,0.08333333333333333,0.8564814814814815,0.3024000263791507,4.939130434782609,0.021680376028202115,185,0.9113300492610837,18,15,3,2.7783251231527095
13_19_41_19_63_36_25,data/mechanics/13_19_41_19_63_36_25/network_N6x6x6_trial14.gpickle,13,19,41,19,63,36,25,4.3397033333333335,0.6493106626945909,12.072099999999999,1.0190433978328235,15.733348579008334,3.345643249751071,3,216,0.2332660067027508,-0.11487641321916472,5.147051650977906,0.053921588072579164,3.425925925925926,1.7035024035666857,-0.3143155486748512,1.8197897837999388,316.8177579860918,0.056169787424913444,0.0,0.08796296296296297,0.8472222222222222,0.33961164105189534,4.942412778478352,0.021017234131988232,168,0.8275862068965517,20,20,3,2.394088669950739
13_1_7_76_84_25_10,data/mechanics/13_1_7_76_84_25_10/network_N6x6x6_trial1.gpickle,13,1,7,76,84,25,10,4.525016666666667,0.6430185851297161,14.6304,0.9696482764384207,24.777955194908333,0.674735677163348,3,216,0.2857872459982743,-0.015593533340230035,5.085011949470809,0.05279953660134716,3.537037037037037,1.2540742928397783,-0.9219324319881583,1.4318163511719788,332.0081323698789,0.055807453705939224,0.0,0.004629629629629629,0.9351851851851852,0.28989886091210487,5.069454706664696,0.01876754839663071,180,0.8866995073891626,1,1,3,2.394088669950739
13_20_22_31_49_65_16,data/mechanics/13_20_22_31_49_65_16/network_N6x6x6_trial1.gpickle,13,20,22,31,49,65,16,4.3363700000000005,0.02254224626488379,11.980416666666665,1.9564473901834305,16.383786671625,5.211835162368024,3,216,0.28712959008421624,-0.034370747552782625,5.123737989562503,0.049742798315703315,3.5833333333333335,1.664582029619848,-0.6245907508204801,1.7914297450106658,324.35240237963126,0.05821216934483634,0.0,0.09259259259259259,0.8472222222222222,0.3333706836676508,4.921155347384856,0.022038071218399086,185,0.9113300492610837,20,20,3,2.5320197044334973
13_21_13_47_61_32_29,data/mechanics/13_21_13_47_61_32_29/network_N6x6x6_trial3.gpickle,13,21,13,47,61,32,29,3.7813866666666676,0.8955828904251255,12.397066666666667,1.7390107347441983,16.9350287945,4.75031698733244,3,216,0.20739400783584158,-0.05708192196712965,5.129005511388577,0.06524150073899948,3.5462962962962963,1.6660235384672757,-0.45031155977535686,1.8063014380529814,323.703643525277,0.059145985390514404,0.0,0.09722222222222222,0.8425925925925926,0.3530931569227828,4.905895209762613,0.02197802197802198,181,0.8916256157635468,21,19,3,2.6157635467980294
13_22_31_22_44_58_26,data/mechanics/13_22_31_22_44_58_26/network_N6x6x6_trial124.gpickle,13,22,31,22,44,58,26,3.403723333333333,0.4780325010103625,12.038733333333333,1.2694788965906003,15.040034014358334,3.238675679684534,3,216,0.15186939727891663,-0.05434813628005966,5.157294054528606,0.05173694668147217,3.574074074074074,1.7675244442948166,-0.46199611219518716,1.8450730307098142,321.4235686643276,0.05837821863384335,0.0,0.10185185185185185,0.8240740740740741,0.3661476149123715,4.871326096616517,0.022916269916841238,184,0.9064039408866995,25,23,3,2.541871921182266
13_23_33_30_42_21_54,data/mechanics/13_23_33_30_42_21_54/network_N6x6x6_trial1.gpickle,13,23,33,30,42,21,54,3.85,0.33869200964888424,15.130366666666667,1.8584641209581878,23.551168057716666,3.5781113943413425,3,216,0.2504303336298275,-0.03975041785453353,5.195922547919817,0.0516098888811307,3.5925925925925926,1.8980352269934544,-0.2222980830964712,1.860446864785123,321.4475002925941,0.0587602155496695,0.0,0.10648148148148148,0.8240740740740741,0.33443395338412585,4.934679108741192,0.02304322986097886,186,0.916256157635468,25,25,3,2.4334975369458127
13_24_29_51_22_45_32,data/mechanics/13_24_29_51_22_45_32/network_N6x6x6_trial165.gpickle,13,24,29,51,22,45,32,3.3927366666666665,0.42387340801496626,12.230466666666667,1.4911311888033936,14.599751467383333,4.420563139340657,3,216,0.1823375519169187,-0.05014191106906352,5.262546944349608,0.05589259478337828,3.425925925925926,1.790942766956284,-0.1837160614301961,1.8660255613089909,315.6351834750532,0.05268259626280761,0.0,0.1111111111111111,0.8240740740740741,0.29383019633086915,4.972513172094204,0.02190059036374024,168,0.8275862068965517,25,23,3,2.310344827586207
13_25_20_35_37_78_8,data/mechanics/13_25_20_35_37_78_8/network_N6x6x6_trial23.gpickle,13,25,20,35,37,78,8,3.391303333333333,0.24000913445579986,11.480400000000001,0.42926617228319586,14.499934760833332,2.442302721799793,3,216,0.2354382774921291,-0.023456718587857372,5.1748524606155195,0.048803844293632735,3.5,1.6722129936991568,-0.6207818466368366,1.7260615165963065,320.39664253378066,0.05670402291915899,0.0,0.11574074074074074,0.8240740740740741,0.30773893208629843,4.9162699168412365,0.022408430140290737,176,0.8669950738916257,25,24,3,2.600985221674877
13_25_23_38_61_23_33,data/mechanics/13_25_23_38_61_23_33/network_N6x6x6_trial1.gpickle,13,25,23,38,61,23,33,3.7072566666666664,0.08535742784836518,13.6554,3.6689661731883,19.150120192283335,8.846012363558188,3,216,0.17492090860603526,-0.05394381844151663,5.274155001707067,0.05622349889845577,3.435185185185185,1.7335103977305073,-0.26948664925266763,1.8455316460452096,317.3989919706845,0.05428690708371425,0.0,0.11574074074074074,0.8101851851851852,0.2933577685553539,4.943316912972086,0.022528735632183907,169,0.8325123152709359,28,26,3,2.2758620689655173
13_26_41_28_23_48_37,data/mechanics/13_26_41_28_23_48_37/network_N6x6x6_trial216.gpickle,13,26,41,28,23,48,37,3.0898333333333334,0.6198828526602604,11.222066666666668,0.6640155637399541,11.025365541808334,1.5384881418553498,3,216,0.13251653210162548,-0.16464977745055323,5.3675071940691605,0.0670325039768102,3.4537037037037037,1.8825920825408624,-0.17773733744751355,1.8792089127159874,309.9920602823266,0.05585973547719146,0.0,0.12037037037037036,0.8101851851851852,0.22226156856712692,5.033563218390805,0.022660098522167486,171,0.8423645320197044,28,25,3,2.3497536945812807
13_27_43_20_37_35_41,data/mechanics/13_27_43_20_37_35_41/network_N6x6x6_trial5027.gpickle,13,27,43,20,37,35,41,2.6037966666666663,0.39006339402147905,11.697099999999999,0.8267604126952377,11.761698067008332,0.8461923019254896,3,216,0.13655487345318654,0.019003306068149713,5.304492025557235,0.06517050870956367,3.435185185185185,1.8918595014201915,-0.1457132279076974,1.8832608746755435,313.99215301441075,0.0527792537703623,0.0,0.125,0.7962962962962963,0.2442570088967525,4.953080375356997,0.02311981504147967,169,0.8325123152709359,31,29,3,2.3645320197044337
13_29_39_24_37_31_43,data/mechanics/13_29_39_24_37_31_43/network_N6x6x6_trial117.gpickle,13,29,39,24,37,31,43,3.2462733333333333,0.45558975129922413,12.7388,0.6024256523975944,17.105778505775,3.2281411773054107,3,216,0.14277220849064726,-0.030868778398364854,5.314929522508901,0.06824357710007342,3.425925925925926,1.9012846714578113,-0.1282527677422399,1.894087259879935,311.8374431527575,0.05266324667980584,0.0,0.13425925925925927,0.7824074074074074,0.2876244056474209,4.9130741053817975,0.023668639053254437,168,0.8275862068965517,34,33,3,2.2955665024630543
13_2_6_78_81_28_8,data/mechanics/13_2_6_78_81_28_8/network_N6x6x6_trial2.gpickle,13,2,6,78,81,28,8,4.51283,0.19318422364848165,15.138766666666667,0.5660064801356569,26.340958041525,4.114336580382067,3,216,0.3329955829861529,-0.1347636048179894,5.049797590596498,0.049032384703476026,3.5185185185185186,1.2507885030198729,-0.9647510053721539,1.4345741417022748,332.38061909393434,0.0637310549390846,0.0,0.009259259259259259,0.9305555555555556,0.3642664614917484,5.023582089552239,0.018805970149253733,178,0.8768472906403941,2,2,3,2.8916256157635467
13_30_19_37_40_37_40,data/mechanics/13_30_19_37_40_37_40/network_N6x6x6_trial21.gpickle,13,30,19,37,40,37,40,3.38326,0.12105804916099824,12.622083333333334,3.140897386186877,17.363183673383332,7.338034559928706,3,216,0.24740159626653285,-0.09794175251536041,5.1794371555382135,0.048776643241330526,3.537037037037037,1.8530551646059275,-0.3073464796260797,1.886190974509098,317.704842973178,0.05757948161533867,0.0,0.1388888888888889,0.8009259259259259,0.34159722814511373,4.8905766904153785,0.023659093964242504,180,0.8866995073891626,30,30,3,2.522167487684729
13_31_25_14_73_9_51,data/mechanics/13_31_25_14_73_9_51/network_N6x6x6_trial25906.gpickle,13,31,25,14,73,9,51,3.700426666666667,0.5369772958784095,13.313699999999999,0.22079402165819628,19.89405233275,1.8595938100666254,3,216,0.2303058497398409,-0.06066437786658796,5.185582597668634,0.0608814841202878,3.5462962962962963,1.8875040311914728,-0.2742859959835941,1.71454548689177,317.48796919253436,0.053134286300930124,0.0,0.14351851851851852,0.7916666666666666,0.3218633922813041,4.8466460268317855,0.02414860681114551,181,0.8916256157635468,32,30,3,2.5123152709359604
13_31_31_22_40_41_38,data/mechanics/13_31_31_22_40_41_38/network_N6x6x6_trial606.gpickle,13,31,31,22,40,41,38,2.8685899999999998,0.5979667081591306,11.1387,0.9806460455570429,11.7190996565,1.4825702019857352,3,216,0.20252603643585215,0.04868088144205268,5.307808613373653,0.058591061723742614,3.4814814814814814,1.885527146457307,-0.2550760083804696,1.8924340129249115,314.84622303104135,0.05650244154621143,0.0,0.14351851851851852,0.7824074074074074,0.2323525098542094,4.964497041420119,0.024091293322062553,174,0.8571428571428571,34,34,3,2.41871921182266
13_33_24_38_22_47_39,data/mechanics/13_33_24_38_22_47_39/network_N6x6x6_trial78.gpickle,13,33,24,38,22,47,39,3.5747800000000005,0.29800098131829483,11.888766666666667,1.2380630041408318,13.822610832666669,3.7223257633338522,3,216,0.1780494921579487,-0.0883092469367471,5.254060381407599,0.056710859835726504,3.4814814814814814,1.9050686848776632,-0.23064124709220152,1.8795865899681505,313.7293741285866,0.05761501821412329,0.0,0.1527777777777778,0.7685185185185185,0.33872354303488506,4.84512595837897,0.02475355969331873,174,0.8571428571428571,37,34,3,2.3842364532019706
13_33_27_45_18_32_48,data/mechanics/13_33_27_45_18_32_48/network_N6x6x6_trial2580.gpickle,13,33,27,45,18,32,48,3.6629166666666664,0.08955205277131031,12.91375,2.301919308244029,16.803558625583335,4.787031740834777,3,216,0.21230969218229578,-0.1617632116168007,5.2704482270887185,0.05655734411651616,3.435185185185185,1.9401849288918418,-0.09593347259329789,1.8671099463301088,307.8978952876465,0.05371103148149328,0.0,0.1527777777777778,0.7824074074074074,0.3111567270035036,4.908847562693716,0.023739081431389124,169,0.8325123152709359,34,31,3,2.394088669950739
13_33_9_49_24_56_32,data/mechanics/13_33_9_49_24_56_32/network_N6x6x6_trial9.gpickle,13,33,9,49,24,56,32,3.177706666666667,0.44041616450302506,10.880383333333333,1.0924414555887596,12.234013530291667,2.330820674696999,3,216,0.20687612329332472,0.02147704590818253,5.196995561625128,0.057634771379934974,3.5462962962962963,1.8377938629179484,-0.38698519408383414,1.802130988804763,318.92129072271223,0.053151931545097425,0.0,0.1527777777777778,0.7824074074074074,0.37788642849772175,4.806142575373345,0.024584389969005353,181,0.8916256157635468,34,29,3,2.5320197044334973
13_34_13_38_38_46_34,data/mechanics/13_34_13_38_38_46_34/network_N6x6x6_trial4.gpickle,13,34,13,38,38,46,34,3.5920466666666666,0.3680778050298002,12.27205,2.5252140724434957,15.564195370083334,4.29797119067314,3,216,0.1859583609889782,-0.0015336552115891332,5.257376969224016,0.056874532452510944,3.5185185185185186,1.8458235213257215,-0.35842899770101017,1.8611337255285971,317.0888555142141,0.05850950321377941,0.0,0.1574074074074074,0.7731481481481481,0.293240068591225,4.857802467354448,0.02481783421109588,178,0.8768472906403941,36,35,3,2.5073891625615765
13_34_17_36_36_36_44,data/mechanics/13_34_17_36_36_36_44/network_N6x6x6_trial204.gpickle,13,34,17,36,36,36,44,3.7697933333333338,0.23866183109626501,13.347066666666668,0.44965171954401423,20.823919409438332,1.7424814223730485,3,216,0.23490087889847522,-0.08938932048381969,5.175535287518899,0.059729027201500126,3.537037037037037,1.9047986474998206,-0.28409016684137944,1.8802338911167178,316.8003936130989,0.05617855444831705,0.0,0.1574074074074074,0.7824074074074074,0.3231608710172518,4.831220061989293,0.024513947590870666,180,0.8866995073891626,34,31,3,2.522167487684729
