system,dp,sample_idx,rg
PMTFPS,10,155,7.103269577026367
PMTFPS,10,156,7.886247634887695
PMTFPS,10,157,6.559529781341553
PMTFPS,10,158,7.071779727935791
PMTFPS,10,159,6.583565711975098
PMTFPS,10,160,5.655332565307617
PMTFPS,10,161,6.971224784851074
PMTFPS,10,162,6.3522162437438965
PMTFPS,10,163,7.662745952606201
PMTFPS,10,164,7.5204267501831055
PMTFPS,10,165,5.279069900512695
PMTFPS,10,166,7.223838806152344
PMTFPS,10,167,6.177707672119141
PMTFPS,10,168,7.6383748054504395
PMTFPS,10,169,6.47759485244751
PMTFPS,10,170,6.802107334136963
PMTFPS,10,171,7.210931301116943
PMTFPS,10,172,7.139760494232178
PMTFPS,10,173,6.775036811828613
PMTFPS,10,174,6.624573707580566
PMTFPS,10,175,5.651029586791992
PMTFPS,10,176,6.188285827636719
PMTFPS,10,177,6.421289443969727
PMTFPS,10,178,7.3751325607299805
PMTFPS,10,179,5.772016525268555
PMTFPS,10,180,6.79946756362915
PMTFPS,10,181,6.201430797576904
PMTFPS,10,182,7.962641716003418
PMTFPS,10,183,7.075713157653809
PMTFPS,10,184,7.632907390594482
PMTFPS,10,185,7.3686089515686035
PMTFPS,10,186,7.635307788848877
PMTFPS,10,187,6.197474479675293
PMTFPS,10,188,7.538918972015381
PMTFPS,10,189,8.028036117553711
PMTFPS,10,190,7.593120098114014
PMTFPS,10,191,7.545655727386475
PMTFPS,10,192,6.5430121421813965
PMTFPS,10,193,6.160037517547607
PMTFPS,10,194,7.132294178009033
PMTFPS,10,195,7.530742168426514
PMTFPS,10,196,7.056459426879883
PMTFPS,10,197,7.525298595428467
PMTFPS,10,198,6.906867980957031
PMTFPS,10,199,7.175318241119385
PMTFPS,10,200,6.290270805358887
PMTFPS,10,201,7.028965473175049
PMTFPS,10,202,7.694953918457031
PMTFPS,10,203,7.373368740081787
PMTFPS,10,204,6.845818519592285
PMTFPS,10,205,5.959906578063965
PMTFPS,10,206,7.152329444885254
PMTFPS,10,207,6.167037487030029
PMTFPS,10,208,6.901460647583008
PMTFPS,10,209,6.829519748687744
PMTFPS,30,0,13.169142723083496
PMTFPS,30,1,14.853791236877441
PMTFPS,30,2,17.46297264099121
PMTFPS,30,3,17.492826461791992
PMTFPS,30,4,14.452359199523926
PMTFPS,30,5,15.21006965637207
PMTFPS,30,6,11.896980285644531
PMTFPS,30,7,14.940766334533691
PMTFPS,30,8,17.612319946289062
PMTFPS,30,9,13.178217887878418
PMTFPS,30,10,16.141965866088867
PMTFPS,30,11,12.248605728149414
PMTFPS,30,12,10.25159740447998
PMTFPS,30,13,14.636634826660156
PMTFPS,30,14,12.36072063446045
PMTFPS,30,15,13.253826141357422
PMTFPS,30,16,16.644207000732422
PMTFPS,30,17,11.328083038330078
PMTFPS,30,18,10.60247802734375
PMTFPS,30,19,13.247346878051758
PMTFPS,30,20,14.97240924835205
PMTFPS,30,21,15.880538940429688
PMTFPS,30,22,15.410977363586426
PMTFPS,30,23,13.987483978271484
PMTFPS,30,24,12.911945343017578
PMTFPS,30,25,14.265838623046875
PMTFPS,30,26,17.684627532958984
PMTFPS,30,27,10.968680381774902
PMTFPS,30,28,17.01416778564453
PMTFPS,30,29,14.267755508422852
PMTFPS,30,30,13.555110931396484
PMTFPS,30,31,15.127181053161621
PMTFPS,30,32,13.89185619354248
PMTFPS,30,33,16.384498596191406
PMTFPS,30,34,16.58794593811035
PMTFPS,30,35,16.27592658996582
PMTFPS,30,36,15.940337181091309
PMTFPS,30,37,14.284966468811035
PMTFPS,30,38,12.329468727111816
PMTFPS,30,39,13.357476234436035
PMTFPS,30,40,14.601255416870117
PMTFPS,30,41,17.118682861328125
PMTFPS,30,42,14.236236572265625
PMTFPS,30,43,11.96136474609375
PMTFPS,30,44,11.203985214233398
PMTFPS,30,45,9.832457542419434
PMTFPS,30,46,17.14239501953125
PMTFPS,30,47,12.045893669128418
PMTFPS,30,48,19.236549377441406
PMTFPS,30,49,16.391010284423828
PMTFPS,30,50,15.330303192138672
PMTFPS,30,51,12.821965217590332
PMTFPS,30,52,16.029653549194336
PMTFPS,30,53,14.006922721862793
PMTFPS,30,54,18.546947479248047
PMTFPS,30,55,13.046274185180664
PMTFPS,30,56,11.501606941223145
PMTFPS,30,57,11.160161972045898
PMTFPS,30,58,17.059463500976562
PMTFPS,30,59,15.510506629943848
PMTFPS,30,60,16.93366241455078
PMTFPS,30,61,14.30769157409668
PMTFPS,30,62,19.259990692138672
PMTFPS,30,63,17.812639236450195
PMTFPS,30,64,16.680084228515625
PMTFPS,30,65,18.433475494384766
PMTFPS,30,66,11.813390731811523
PMTFPS,30,67,11.898650169372559
PMTFPS,30,68,9.37580680847168
PMTFPS,30,69,15.759906768798828
PMTFPS,30,70,10.84591007232666
PMTFPS,30,71,16.334609985351562
PMTFPS,30,72,14.170120239257812
PMTFPS,30,73,10.885072708129883
PMTFPS,30,74,14.445876121520996
PMTFPS,30,75,17.730810165405273
PMTFPS,30,76,15.455090522766113
PMTFPS,30,77,13.70382308959961
PMTFPS,30,78,14.829099655151367
PMTFPS,30,79,18.90845489501953
PMTFPS,30,80,13.909512519836426
PMTFPS,30,81,14.46346378326416
PMTFPS,30,82,11.233840942382812
PMTFPS,30,83,14.344812393188477
PMTFPS,30,84,15.177545547485352
PMTFPS,30,85,14.665000915527344
PMTFPS,30,86,13.777963638305664
PMTFPS,30,87,17.924673080444336
PMTFPS,30,88,12.48918628692627
PMTFPS,30,89,10.335761070251465
PMTFPS,30,90,14.324969291687012
PMTFPS,30,91,12.868443489074707
PMTFPS,30,92,16.020082473754883
PMTFPS,30,93,13.266433715820312
PMTFPS,30,94,11.383191108703613
PMTFPS,30,95,11.785855293273926
PMTFPS,30,96,17.889204025268555
PMTFPS,30,97,17.913631439208984
PMTFPS,30,98,13.222248077392578
PMTFPS,30,99,10.826288223266602
PMTFPS,30,100,14.570501327514648
PMTFPS,30,101,13.925926208496094
PMTFPS,30,102,14.529434204101562
PMTFPS,30,103,11.155656814575195
PMTFPS,30,104,15.437570571899414
PMTFPS,30,105,12.533600807189941
PMTFPS,30,106,16.49355125427246
PMTFPS,30,107,10.831415176391602
PMTFPS,30,108,13.421069145202637
PMTFPS,30,109,15.37534236907959
PMTFPS,30,110,17.183610916137695
PMTFPS,30,111,15.043777465820312
PMTFPS,30,112,16.7650089263916
PMTFPS,30,113,13.966084480285645
PMTFPS,30,114,16.623689651489258
PMTFPS,30,115,15.853126525878906
PMTFPS,30,116,17.771940231323242
PMTFPS,30,117,13.548138618469238
PMTFPS,30,118,16.50455665588379
PMTFPS,30,119,12.639667510986328
PMTFPS,30,120,11.25937557220459
PMTFPS,30,121,16.44686508178711
PMTFPS,30,122,17.191986083984375
PMTFPS,30,123,16.43136978149414
PMTFPS,30,124,18.799072265625
PMTFPS,30,125,15.06934642791748
PMTFPS,30,126,18.49401092529297
PMTFPS,30,127,13.816875457763672
PMTFPS,30,128,16.136837005615234
PMTFPS,30,129,11.214247703552246
PMTFPS,30,130,14.824530601501465
PMTFPS,30,131,13.005477905273438
PMTFPS,30,132,11.87504768371582
PMTFPS,30,133,11.363329887390137
PMTFPS,30,134,8.911151885986328
PMTFPS,30,135,17.39983558654785
PMTFPS,30,136,14.89802360534668
PMTFPS,30,137,14.734970092773438
PMTFPS,30,138,17.216920852661133
PMTFPS,30,139,16.53324317932129
PMTFPS,30,140,19.070913314819336
PMTFPS,30,141,13.269895553588867
PMTFPS,30,142,15.53258991241455
PMTFPS,30,143,14.027771949768066
PMTFPS,30,144,12.377710342407227
PMTFPS,30,145,9.850799560546875
PMTFPS,30,146,15.697763442993164
PMTFPS,30,147,15.208995819091797
PMTFPS,30,148,13.367349624633789
PMTFPS,30,149,19.65935516357422
PMTFPS,30,150,9.798858642578125
PMTFPS,30,151,11.655913352966309
PMTFPS,30,152,17.678699493408203
PMTFPS,30,153,15.37032413482666
PMTFPS,30,154,15.319199562072754
PMTFPS,30,155,16.580692291259766
PMTFPS,30,156,10.781338691711426
PMTFPS,30,157,16.60869026184082
PMTFPS,30,158,12.434375762939453
PMTFPS,30,159,16.460338592529297
PMTFPS,30,160,16.03938102722168
PMTFPS,30,161,11.086084365844727
PMTFPS,30,162,9.308974266052246
PMTFPS,30,163,11.453839302062988
PMTFPS,30,164,13.133035659790039
PMTFPS,30,165,12.24269962310791
PMTFPS,30,166,11.516156196594238
PMTFPS,30,167,16.14042854309082
PMTFPS,30,168,19.6282958984375
PMTFPS,30,169,14.790964126586914
PMTFPS,30,170,13.113679885864258
PMTFPS,30,171,14.652585983276367
PMTFPS,30,172,16.007673263549805
PMTFPS,30,173,17.428054809570312
PMTFPS,30,174,17.399734497070312
PMTFPS,30,175,13.287120819091797
PMTFPS,30,176,15.909969329833984
PMTFPS,30,177,10.855910301208496
PMTFPS,30,178,15.667811393737793
PMTFPS,30,179,16.811635971069336
PMTFPS,30,180,18.172958374023438
PMTFPS,30,181,10.989538192749023
PMTFPS,30,182,15.626497268676758
PMTFPS,30,183,18.06557273864746
PMTFPS,30,184,17.476886749267578
PMTFPS,30,185,16.44708251953125
PMTFPS,30,186,18.888399124145508
PMTFPS,30,187,14.692797660827637
PMTFPS,30,188,10.568740844726562
PMTFPS,30,189,13.034122467041016
PMTFPS,30,190,14.779010772705078
PMTFPS,30,191,13.800196647644043
PMTFPS,30,192,15.16411304473877
PMTFPS,30,193,12.440831184387207
PMTFPS,30,194,16.505632400512695
PMTFPS,30,195,18.23887825012207
PMTFPS,30,196,11.699919700622559
PMTFPS,30,197,17.268009185791016
PMTFPS,30,198,18.885967254638672
PMTFPS,30,199,12.82960319519043
PMTFPS,30,200,12.854339599609375
PMTFPS,30,201,13.435527801513672
PMTFPS,30,202,16.546981811523438
PMTFPS,30,203,18.63922119140625
PMTFPS,30,204,13.482186317443848
PMTFPS,30,205,17.7915096282959
PMTFPS,30,206,16.248031616210938
PMTFPS,30,207,11.997185707092285
PMTFPS,30,208,17.630434036254883
PMTFPS,30,209,12.66936206817627
PMTFPS,100,0,30.298288345336914
PMTFPS,100,1,26.332895278930664
PMTFPS,100,2,19.39595603942871
PMTFPS,100,3,30.462316513061523
PMTFPS,100,4,37.38970947265625
PMTFPS,100,5,32.027915954589844
PMTFPS,100,6,25.74155044555664
PMTFPS,100,7,20.766523361206055
PMTFPS,100,8,41.001644134521484
PMTFPS,100,9,20.000341415405273
PMTFPS,100,10,21.668312072753906
PMTFPS,100,11,22.04513168334961
PMTFPS,100,12,28.11909294128418
PMTFPS,100,13,22.810779571533203
PMTFPS,100,14,27.18579864501953
PMTFPS,100,15,26.908973693847656
PMTFPS,100,16,35.93592834472656
PMTFPS,100,17,23.24800682067871
PMTFPS,100,18,25.932432174682617
PMTFPS,100,19,22.05937385559082
PMTFPS,100,20,25.325817108154297
PMTFPS,100,21,22.603408813476562
PMTFPS,100,22,30.61154556274414
PMTFPS,100,23,25.637197494506836
PMTFPS,100,24,24.18549346923828
PMTFPS,100,25,23.644350051879883
PMTFPS,100,26,29.03599739074707
PMTFPS,100,27,36.622982025146484
PMTFPS,100,28,24.0645809173584
PMTFPS,100,29,20.78769302368164
PMTFPS,100,30,19.80057144165039
PMTFPS,100,31,23.62934684753418
PMTFPS,100,32,19.230825424194336
PMTFPS,100,33,22.30965232849121
PMTFPS,100,34,25.692840576171875
PMTFPS,100,35,22.310951232910156
PMTFPS,100,36,25.882104873657227
PMTFPS,100,37,21.573766708374023
PMTFPS,100,38,20.489784240722656
PMTFPS,100,39,19.477672576904297
PMTFPS,100,40,22.10340690612793
PMTFPS,100,41,25.70790672302246
PMTFPS,100,42,24.800424575805664
PMTFPS,100,43,34.67637634277344
PMTFPS,100,44,18.0046443939209
PMTFPS,100,45,25.662717819213867
PMTFPS,100,46,23.043498992919922
PMTFPS,100,47,24.902658462524414
PMTFPS,100,48,22.9085693359375
PMTFPS,100,49,25.509807586669922
PMTFPS,100,50,25.516822814941406
PMTFPS,100,51,24.828393936157227
PMTFPS,100,52,25.821687698364258
PMTFPS,100,53,30.545215606689453
PMTFPS,100,54,22.697580337524414
PMTFPS,100,55,17.674121856689453
PMTFPS,100,56,24.655723571777344
PMTFPS,100,57,22.478271484375
PMTFPS,100,58,30.294164657592773
PMTFPS,100,59,29.90078353881836
PMTFPS,100,60,25.26576042175293
PMTFPS,100,61,26.23978042602539
PMTFPS,100,62,20.161800384521484
PMTFPS,100,63,17.572816848754883
PMTFPS,100,64,20.819408416748047
PMTFPS,100,65,20.94195556640625
PMTFPS,100,66,26.15864372253418
PMTFPS,100,67,19.819013595581055
PMTFPS,100,68,26.85167694091797
PMTFPS,100,69,24.29804229736328
PMTFPS,100,70,22.29204750061035
PMTFPS,100,71,28.617149353027344
PMTFPS,100,72,20.96835708618164
PMTFPS,100,73,26.80778694152832
PMTFPS,100,74,28.904569625854492
PMTFPS,100,75,20.023412704467773
PMTFPS,100,76,18.428823471069336
PMTFPS,100,77,28.273344039916992
PMTFPS,100,78,22.51805305480957
PMTFPS,100,79,23.72902488708496
PMTFPS,100,80,21.76093292236328
PMTFPS,100,81,24.68733787536621
PMTFPS,100,82,32.28944396972656
PMTFPS,100,83,30.918865203857422
PMTFPS,100,84,27.722990036010742
PMTFPS,100,85,27.782222747802734
PMTFPS,100,86,20.82407569885254
PMTFPS,100,87,22.936124801635742
PMTFPS,100,88,28.49654197692871
PMTFPS,100,89,37.052391052246094
PMTFPS,100,90,25.827219009399414
PMTFPS,100,91,45.38773727416992
PMTFPS,100,92,33.43363571166992
PMTFPS,100,93,21.53993034362793
PMTFPS,100,94,21.80857276916504
PMTFPS,100,95,24.27001190185547
PMTFPS,100,96,27.60334014892578
PMTFPS,100,97,18.956239700317383
PMTFPS,100,98,20.293785095214844
PMTFPS,100,99,23.264482498168945
PMTFPS,100,100,29.455554962158203
PMTFPS,100,101,24.572978973388672
PMTFPS,100,102,21.56016731262207
PMTFPS,100,103,30.473812103271484
PMTFPS,100,104,28.148244857788086
PMTFPS,100,105,21.349346160888672
PMTFPS,100,106,22.616769790649414
PMTFPS,100,107,35.856483459472656
PMTFPS,100,108,21.78780746459961
PMTFPS,100,109,38.771549224853516
PMTFPS,100,110,26.7753963470459
PMTFPS,100,111,27.013748168945312
PMTFPS,100,112,21.968334197998047
PMTFPS,100,113,27.42775535583496
PMTFPS,100,114,27.440608978271484
PMTFPS,100,115,19.78646469116211
PMTFPS,100,116,23.96746253967285
PMTFPS,100,117,27.07538414001465
PMTFPS,100,118,20.324556350708008
PMTFPS,100,119,36.967498779296875
PMTFPS,100,120,22.31031608581543
PMTFPS,100,121,27.26728057861328
PMTFPS,100,122,26.44443130493164
PMTFPS,100,123,24.078086853027344
PMTFPS,100,124,28.71587371826172
PMTFPS,100,125,24.43846321105957
PMTFPS,100,126,33.20098114013672
PMTFPS,100,127,25.65683364868164
PMTFPS,100,128,31.018985748291016
PMTFPS,100,129,23.453317642211914
PMTFPS,100,130,21.668874740600586
PMTFPS,100,131,28.80420684814453
PMTFPS,100,132,38.729408264160156
PMTFPS,100,133,21.667600631713867
PMTFPS,100,134,30.98067855834961
PMTFPS,100,135,39.24982833862305
PMTFPS,100,136,23.070693969726562
PMTFPS,100,137,22.672771453857422
PMTFPS,100,138,28.45562171936035
PMTFPS,100,139,26.03252601623535
PMTFPS,100,140,21.085857391357422
PMTFPS,100,141,23.67247772216797
PMTFPS,100,142,22.519838333129883
PMTFPS,100,143,23.02420997619629
PMTFPS,100,144,32.62678527832031
PMTFPS,100,145,25.595029830932617
PMTFPS,100,146,18.759172439575195
PMTFPS,100,147,30.763038635253906
PMTFPS,100,148,27.781898498535156
PMTFPS,100,149,27.757871627807617
PMTFPS,100,150,19.63821792602539
PMTFPS,100,151,24.503938674926758
PMTFPS,100,152,27.554895401000977
PMTFPS,100,153,28.887216567993164
PMTFPS,100,154,28.441633224487305
PMTFPS,100,155,29.424257278442383
PMTFPS,100,156,32.27153396606445
PMTFPS,100,157,27.703447341918945
PMTFPS,100,158,22.509567260742188
PMTFPS,100,159,23.845090866088867
PMTFPS,100,160,23.28929901123047
PMTFPS,100,161,22.271268844604492
PMTFPS,100,162,30.353679656982422
PMTFPS,100,163,29.05075454711914
PMTFPS,100,164,18.995521545410156
PMTFPS,100,165,23.32718849182129
PMTFPS,100,166,26.143901824951172
PMTFPS,100,167,29.03589630126953
PMTFPS,100,168,22.99431037902832
PMTFPS,100,169,35.132667541503906
PMTFPS,100,170,29.328821182250977
PMTFPS,100,171,23.421335220336914
PMTFPS,100,172,22.582544326782227
PMTFPS,100,173,20.508628845214844
PMTFPS,100,174,23.83841323852539
PMTFPS,100,175,32.50148391723633
PMTFPS,100,176,29.002927780151367
PMTFPS,100,177,29.03350067138672
PMTFPS,100,178,23.220863342285156
PMTFPS,100,179,29.523849487304688
PMTFPS,100,180,30.331071853637695
PMTFPS,100,181,25.126680374145508
PMTFPS,100,182,31.40897560119629
PMTFPS,100,183,21.1783390045166
PMTFPS,100,184,30.195898056030273
PMTFPS,100,185,21.38125228881836
PMTFPS,100,186,21.954538345336914
PMTFPS,100,187,25.9724178314209
PMTFPS,100,188,26.488475799560547
PMTFPS,100,189,22.543014526367188
PMTFPS,100,190,26.856552124023438
PMTFPS,100,191,28.926393508911133
PMTFPS,100,192,20.316404342651367
PMTFPS,100,193,30.181671142578125
PMTFPS,100,194,26.224817276000977
PMTFPS,100,195,19.762561798095703
PMTFPS,100,196,26.426658630371094
PMTFPS,100,197,27.384902954101562
PMTFPS,100,198,22.25899887084961
PMTFPS,100,199,24.815954208374023
PMTFPS,100,200,21.057886123657227
PMTFPS,100,201,19.600343704223633
PMTFPS,100,202,24.697986602783203
PMTFPS,100,203,24.702774047851562
PMTFPS,100,204,27.499448776245117
PMTFPS,100,205,24.991018295288086
PMTFPS,100,206,25.77708625793457
PMTFPS,100,207,32.40260696411133
PMTFPS,100,208,19.421308517456055
PMTFPS,100,209,21.9041748046875
